id,TARGET
166,560002.8424479626
167,963850.669970762
168,743518.4774713293
169,421267.1132364124
170,2180932.3384356946
171,1783627.5107134432
172,304587.1086628437
173,717775.5117631741
174,127291.8531082347
175,621302.1208309233
176,190650.29349467158
177,334554.53087715805
178,732726.193661131
179,531260.4896944165
180,531393.0637155138
181,255288.7995801866
182,641563.7319197431
183,516191.6764643416
184,462599.0979032293
185,446295.28427331895
186,75394.55587952584
187,671323.7159507275
188,670741.0165571794
189,168200.64100173488
190,279066.34014830366
191,776657.7380893528
192,161893.36938833445
193,476814.8350497708
194,106453.78551575541
195,492430.3760477826
196,736486.8432168216
197,704267.0824183971
198,1627678.4458453655
199,271362.50300838426
200,877478.0315724686
201,262552.6449401006
202,415724.33320075274
203,259815.48102714494
204,207710.2943926826
205,251338.64966087416
206,614204.4886453301
207,469087.1883094236
208,232729.77429100126
209,158894.98360342905
210,4884.612167242914
211,159269.79949466884
212,435040.75551956147
213,2741019.488968633
214,563755.2236938924
215,419749.66093875095
216,27240.084856435657
217,429730.6526261568
218,408546.5465100333
219,929784.6211766005
220,614893.0170160532
221,544961.7067944407
222,263338.94941851497
223,23076.47729032114
224,67939.42734323815
225,169793.0816973336
226,750023.0392209962
227,503887.89514799416
228,1021304.8720689192
229,593163.1057624891
230,80604.26211722568
231,469639.77662732825
232,337030.7342712432
233,270549.1744536571
234,487882.3562608585
235,435247.99039598927
236,262508.4146974459
237,375770.1264516413
238,443658.32535623014
239,339029.34236288816
240,156666.52209967375
241,233949.33395108953
242,301064.5133044012
243,230796.30334824324
244,535754.0961102173
245,414443.0529881641
246,1718009.4242449775
247,5150027.358530514
248,237343.76112893224
249,205795.9826513976
250,68225.99618646502
251,227398.6774457954
252,647257.9788019359
253,58920.198829203844
254,1383147.4414968789
255,131766.26621109992
256,420900.25209211186
257,652317.7739173248
258,309742.6532357633
259,179581.38809524477
260,203321.54658087343
261,627898.5004535504
262,406050.2519253418
263,255348.43522554636
264,143649.67363497987
265,830077.6503860652
266,966809.8224045038
267,424367.5284100659
268,427985.30658227205
269,204052.1656595543
270,150114.13953129202
271,357381.7454172373
272,553621.1128985584
273,446510.8321595453
274,567308.3306514993
275,664401.3092912026
276,530003.7385120504
277,19512.83268995583
278,371715.876489196
279,658758.780692473
280,607946.3655541167
281,713847.5085634664
282,520737.9682678431
283,1372199.4137027785
284,194095.20544007793
285,311228.58291596174
286,159823.36534253508
287,655601.3780899942
288,399094.87054666504
289,2476549.966138676
290,227611.18198045343
291,873786.1417942047
292,264625.36774820834
293,903158.8568435945
294,381360.71909980476
295,691895.4218776971
296,825718.1018885523
297,674254.4533203021
298,900015.7463627011
299,624125.5649673082
300,261142.20822819695
301,560460.8339036815
302,132205.31282046437
303,221884.24703274667
304,331747.75836225227
305,161650.7675472647
306,656755.6464193352
307,225047.05779392272
308,31113.90702780336
309,163693.91767165065
310,274404.2034655884
311,243586.0388836637
312,440100.74790370464
313,193678.1729185544
314,542079.2428899594
315,337541.05935418233
316,678051.2634608261
317,474380.04349120706
318,638825.1482495219
319,902202.5575358048
320,560015.8025641516
321,658268.9679505527
322,534041.0602250248
323,389410.3975963965
324,659375.6540779471
325,775848.9191893302
326,757669.5593236499
327,204883.53961614892
328,30073.696369685233
329,692246.0993154943
330,855023.9128269404
331,557211.8241884336
332,612468.5497756451
333,450572.18325241655
334,123914.99264164641
335,465115.5642654747
336,210607.26420544833
337,276688.92056542635
338,-179368.84703871608
339,190094.66221112013
340,80977.39369968325
341,64801.32688044757
342,620822.0489479676
343,335084.48674669117
344,204586.91153936833
345,363593.89305470884
346,482961.6364712417
347,664078.845536381
348,507771.1278333068
349,416461.99700505286
350,377805.84879951924
351,651743.4766439423
352,425179.36797368526
353,267451.06154471636
354,-47965.66448009759
355,620131.1942319646
356,272413.54576410353
357,505315.5557583198
358,296846.5630313046
359,667240.0560343601
360,402280.26061756164
361,147951.5048815012
362,743062.494490955
363,609915.1325685196
364,587768.8017351851
365,631636.2447339818
366,229024.23866939545
367,341852.52439522
368,467964.3411734812
369,256356.87567834556
370,49102.320831980556
371,417618.53026022017
372,743279.6478464454
373,646705.2261250913
374,334496.3112161346
375,70183.23492914811
376,527593.6202083118
377,303868.5042345226
378,932597.5333673768
379,5442676.823835313
380,805798.8215788677
381,208564.42385292426
382,526291.6097509935
383,1307309.0391111523
384,249892.17510831356
385,476231.7448935993
386,499056.6276302114
387,521860.12770846486
388,540680.772487916
389,538125.9800742716
390,267501.9262896329
391,985616.1419224404
392,501028.6816708185
393,20274.51335041225
394,311118.33495126665
395,518483.1466847807
396,491247.2535875924
397,499434.906384442
398,152740.80145971477
399,657859.1690433994
400,264045.4634084441
401,192719.14848134667
402,212869.76689756662
403,729873.4846647978
404,215858.6036554426
405,385450.4968398884
406,573908.0317974687
407,251280.5917596072
408,488354.56372863054
409,727279.5319148786
410,766555.7882860079
411,2680695.442021951
412,569059.5565030724
413,310573.855198808
414,271312.12094032764
415,34707.92310234904
416,209997.21581180394
417,2580054.6552930176
418,422243.4861604199
419,183297.28949106485
420,208764.61834102124
421,450963.344787512
422,489092.5645913705
423,2683017.3269343823
424,361658.535073027
425,331444.14945533127
426,852061.9520785809
427,71563.66662150621
428,722585.6810512394
429,-126925.9819855541
430,730963.085917946
431,462012.68097811565
432,357889.5639788881
433,489849.6003861204
434,2680695.442021951
435,381016.9955701716
436,160280.87970303744
437,262315.28181601316
438,491732.0945234448
439,2476549.966138676
440,546869.8440500572
441,865912.2521579228
442,321451.56315101683
443,569509.3424903527
444,402912.1552304104
445,303581.662864238
446,306610.884525232
447,5442676.823835313
448,564535.1853598431
449,331877.3135935068
450,671468.9917162955
451,611584.3273709565
452,178122.330189839
453,1070479.7697052471
454,519049.6888731122
455,804672.3535638899
456,214168.452487953
457,240641.55740271136
458,473102.72077497095
459,517463.6950156167
460,69536.66886299103
461,3846383.4547512606
462,348924.5754950531
463,477549.5464752987
464,5442676.823835313
465,288360.3282645717
466,462012.68097811565
467,257035.0252207294
468,431388.0378163457
469,127993.57483850792
470,796820.9911917709
471,750023.0392209962
472,771472.4422779009
473,1661510.0495039448
474,175162.9870905988
475,239684.87904848158
476,888366.6616317965
477,408857.74470295757
478,471991.9132583663
479,307400.8453137055
480,338042.0553881079
481,358900.5724663846
482,973220.4980144277
483,419760.73465576395
484,308247.90720985085
485,466390.5892642811
486,162926.59975745156
487,322062.7008482963
488,264653.8479900956
489,385012.7051860653
490,764833.0136288404
491,2430057.129544288
492,663385.6490124017
493,5442676.823835313
494,652317.7739173248
495,179374.9529678598
496,253752.23922953755
497,380571.5453943461
498,713847.5085634664
499,706664.3700052127
500,520049.1954564303
501,499328.8336887136
502,926292.1582554057
503,549228.8025378957
504,201385.54965754598
505,921338.9730486348
506,498235.9434494972
507,262739.3655411601
508,585856.5273581669
509,2476549.966138676
510,447353.3950626403
511,313397.1123224981
512,6508191.0976193845
513,291491.0620901659
514,698715.223077789
515,576345.0833303705
516,-106005.14033123851
517,-46587.010753337294
518,167236.12202051282
519,522179.6686220318
520,269450.94927701354
521,176001.580230996
522,446893.1238215044
523,241793.85766105354
524,2678187.405281365
525,696792.4552702382
526,1076478.7408846766
527,646024.7025447749
528,2476549.966138676
529,5636126.384704106
530,563469.1708944961
531,1998925.9289132543
532,543299.6393674687
533,312117.9093141481
534,408147.1412775889
535,154746.10009036958
536,2678187.405281365
537,5363123.672319129
538,312780.0410029553
539,33752.71041177213
540,776812.5114517882
541,277924.1408294365
542,212678.0876437314
543,255473.2659713775
544,454837.1480212733
545,1795869.8061634004
546,540031.7856038138
547,267134.59820442647
548,246217.3577657938
549,175806.46585752442
550,766009.2098079324
551,379171.00443640724
552,82179.47496573254
553,230056.73360084742
554,218494.12895388156
555,315429.464012146
556,440905.1166685
557,120329.20207579434
558,155041.5778481625
559,562222.0660589598
560,-162.38744701072574
561,408704.27053075284
562,514604.73741786554
563,31256.198147647083
564,407722.46629117057
565,168805.5174537152
566,284394.14616965875
567,308386.6377431676
568,698059.0838041268
569,670534.2563740313
570,752765.114381969
571,611919.6694295853
572,652317.7739173248
573,900997.8092638105
574,529522.5693224296
575,159530.39956378564
576,161546.4868260771
577,391736.3049340695
578,517970.239414081
579,253447.60649927706
580,729851.7360298783
581,248576.5033409968
582,746829.3254793212
583,276804.62322589755
584,418532.84034875035
585,310919.53383274376
586,372601.0965865664
587,200111.7606604658
588,691762.370691374
589,297668.60669403523
590,269451.7201614529
591,465614.11900408193
592,-23250.82221641019
593,869760.7175460085
594,475670.8983440846
595,613231.0694877729
596,287969.79430484027
597,598300.761971876
598,146712.38818932325
599,107660.09157814085
600,818661.018815875
601,692246.0993154943
602,308705.34134046733
603,717300.9316121191
604,142559.56921826303
605,104462.86312029883
606,552074.8286934122
607,462012.68097811565
608,61849.677295960486
609,474529.6927648932
610,505916.30576846004
611,1614330.3156098947
612,465685.36491398513
613,500488.2001833916
614,424537.35086681694
615,223708.1423929222
616,2410894.8973303214
617,70728.12224601954
618,841035.953960292
619,433581.28279942274
620,143092.8997324705
621,484204.5401433408
622,699631.8659995943
623,150471.86654602736
624,610948.8946106359
625,644718.0862467214
626,259364.5303660147
627,5150027.358530514
628,551681.7674869001
629,491703.38189165667
630,584398.2644418329
631,366357.803892605
632,398248.8859874308
633,410249.124009721
634,97073.71024199575
635,773954.6409883499
636,350622.77935774997
637,376217.97175358236
638,510379.9461679347
639,-96086.86382932961
640,306582.2277325019
641,785991.4640786275
642,531293.9146251157
643,1604237.3825348914
644,609641.2930387072
645,511435.1513711214
646,641777.4009386003
647,3846383.4547512606
648,224911.81652022898
649,224911.81652022898
650,324715.7526226118
651,796073.9009944834
652,730864.3384084553
653,22768.682639449835
654,917672.2650518455
655,375770.1264516413
656,370067.2200605646
657,373617.6878935918
658,227823.71848528087
659,320993.2532960549
660,217973.1125664115
661,452086.3097312264
662,34525.57193738967
663,57079.039393268526
664,757339.4637365863
665,466730.83060826734
666,348424.5669744089
667,1013284.2720251009
668,448355.71641574055
669,761966.155111
670,822539.510550905
671,5363123.672319129
672,420400.18585859984
673,1032025.5753326342
674,610689.3077111095
675,850703.101800181
676,439294.4259857908
677,423873.84866239503
678,248951.11469337344
679,722889.6137920544
680,776812.5114517882
681,299556.97284772247
682,205839.23626208678
683,439184.397539109
684,534520.6378137767
685,3846383.4547512606
686,160275.94665801898
687,169765.2991297841
688,263148.5720939711
689,723698.6898193471
690,875789.1871242672
691,236249.4835701324
692,167536.48899845034
693,321647.4489850253
694,422565.49642980844
695,63627.92935278267
696,1022380.0259567387
697,530003.7385120504
698,388617.9259478934
699,429021.99812790006
700,660360.4291752428
701,282331.4126126431
702,95837.17719200253
703,3199140.7969970554
704,198141.8005734682
705,5845456.899698876
706,442373.25303208455
707,2051044.8436643332
708,187379.53440944105
709,361210.6286894344
710,863255.0632710531
711,361294.1792246029
712,487493.0725790858
713,505353.90251483396
714,1180436.1646314636
715,-2888.3501860909164
716,232159.76644558087
717,352935.29951158166
718,196024.12810228392
719,62700.320411004126
720,136758.17384640127
721,485803.9757984206
722,5150027.358530514
723,225316.7159959376
724,499685.5184289515
725,146227.1243200302
726,302492.1341172382
727,3846383.4547512606
728,477471.7005715668
729,1467882.4753821269
730,183651.69026427716
731,408761.38559253514
732,272008.1288838461
733,236645.68559662253
734,696632.8470150828
735,710470.6076723486
736,210530.2710461989
737,169838.33481629565
738,1045352.1849872246
739,476269.1559206508
740,762866.1470675468
741,153484.22405217588
742,611014.1032312587
743,5796.909333031625
744,353619.72500887513
745,3846383.4547512606
746,517358.9658081308
747,551681.7674869001
748,358129.9611794986
749,253126.63139665127
750,498977.9381738305
751,231910.10370942205
752,291490.3814448379
753,228819.1979021728
754,206246.2419408001
755,1065906.8811473697
756,424467.74410229176
757,528419.5770253986
758,661055.8419872299
759,276939.7463729866
760,377514.08225568756
761,605914.1322292276
762,528078.51932396
763,3655899.0117370933
764,212209.92872911692
765,299228.2674417682
766,368014.9981272146
767,245242.40908998996
768,2138575.076861307
769,199150.98877459392
770,437578.3212136254
771,512749.1451711878
772,4098800.3429737315
773,367056.6195023656
774,667340.1901800036
775,153171.04687155038
776,471454.78455971554
777,162997.5644659996
778,293609.70949469507
779,1096651.6172848344
780,45197.29189957678
781,207260.32562299818
782,3199140.7969970554
783,217477.3691770658
784,671760.2750698626
785,318154.6558197662
786,1081797.541776672
787,465400.7086428255
788,1320295.7433984801
789,511639.10770739615
790,525600.7563452199
791,621302.1208309233
792,705688.5705002435
793,629898.8049922399
794,478096.82961989194
795,51906.33633958921
796,44062.663409516215
797,498540.5296968892
798,93665.66571018845
799,160949.93907167763
800,5363123.672319129
801,221562.3839224428
802,280896.8475875184
803,450514.53744265065
804,609132.7311271578
805,128230.13600756973
806,603074.8966740891
807,729320.2150733396
808,911562.2385803163
809,567229.4091505259
810,552995.3748890683
811,642949.1894796789
812,3229758.6797043495
813,672835.4317840561
